release_id,hospital_id,version,rollout_percentage,action
R053,H001,v3.4,100,CONTINUE
R053,H002,v3.4,5,CONTINUE
R053,H002,v3.4,25,CONTINUE
R053,H002,v3.4,50,CONTINUE
R053,H002,v3.4,100,CONTINUE
R053,H003,v3.4,5,HOLD
R053,H004,v3.4,5,CONTINUE
R053,H004,v3.4,25,CONTINUE
R053,H004,v3.4,50,CONTINUE
R053,H004,v3.4,100,CONTINUE
R053,H005,v3.4,5,CONTINUE
R053,H005,v3.4,25,CONTINUE
R053,H005,v3.4,50,CONTINUE
R053,H005,v3.4,100,CONTINUE
R053,H006,v3.4,5,CONTINUE
R053,H006,v3.4,25,CONTINUE
R053,H006,v3.4,50,CONTINUE
R053,H006,v3.4,100,CONTINUE
R053,H007,v3.4,5,CONTINUE
R053,H007,v3.4,25,CONTINUE
R053,H007,v3.4,50,CONTINUE
R053,H007,v3.4,100,CONTINUE
R053,H008,v3.4,5,CONTINUE
R053,H008,v3.4,25,CONTINUE
R053,H008,v3.4,50,CONTINUE
R053,H008,v3.4,100,CONTINUE
R053,H009,v3.4,5,CONTINUE
R053,H009,v3.4,25,CONTINUE
R053,H009,v3.4,50,CONTINUE
R053,H009,v3.4,100,CONTINUE
R053,H010,v3.4,5,CONTINUE
R053,H010,v3.4,25,CONTINUE
R053,H010,v3.4,50,CONTINUE
R053,H010,v3.4,100,CONTINUE
R053,H011,v3.4,5,CONTINUE
R053,H011,v3.4,25,CONTINUE
R053,H011,v3.4,50,CONTINUE
R053,H011,v3.4,100,CONTINUE
R053,H012,v3.4,5,HOLD
R053,H013,v3.4,5,CONTINUE
R053,H013,v3.4,25,CONTINUE
R053,H013,v3.4,50,CONTINUE
R053,H013,v3.4,100,CONTINUE
R053,H014,v3.4,5,CONTINUE
R053,H014,v3.4,25,CONTINUE
R053,H014,v3.4,50,CONTINUE
R053,H014,v3.4,100,CONTINUE
R053,H015,v3.4,5,CONTINUE
R053,H015,v3.4,25,CONTINUE
R053,H015,v3.4,50,CONTINUE
R053,H015,v3.4,100,CONTINUE
R053,H016,v3.4,5,CONTINUE
R053,H016,v3.4,25,CONTINUE
R053,H016,v3.4,50,CONTINUE
R053,H016,v3.4,100,CONTINUE
R053,H017,v3.4,5,CONTINUE
R053,H017,v3.4,25,CONTINUE
R053,H017,v3.4,50,CONTINUE
R053,H017,v3.4,100,CONTINUE
R053,H018,v3.4,5,CONTINUE
R053,H018,v3.4,25,CONTINUE
R053,H018,v3.4,50,CONTINUE
R053,H018,v3.4,100,CONTINUE
R053,H019,v3.4,5,CONTINUE
R053,H019,v3.4,25,CONTINUE
R053,H019,v3.4,50,CONTINUE
R053,H019,v3.4,100,CONTINUE
R053,H020,v3.4,5,CONTINUE
R053,H020,v3.4,25,CONTINUE
R053,H020,v3.4,50,CONTINUE
R053,H020,v3.4,100,CONTINUE
R053,H021,v3.4,5,CONTINUE
R053,H021,v3.4,25,CONTINUE
R053,H021,v3.4,50,CONTINUE
R053,H021,v3.4,100,CONTINUE
R053,H022,v3.4,5,CONTINUE
R053,H022,v3.4,25,CONTINUE
R053,H022,v3.4,50,CONTINUE
R053,H022,v3.4,100,CONTINUE
R053,H023,v3.4,5,CONTINUE
R053,H023,v3.4,25,CONTINUE
R053,H023,v3.4,50,CONTINUE
R053,H023,v3.4,100,CONTINUE
R053,H024,v3.4,5,CONTINUE
R053,H024,v3.4,25,CONTINUE
R053,H024,v3.4,50,CONTINUE
R053,H024,v3.4,100,CONTINUE
R053,H025,v3.4,5,CONTINUE
R053,H025,v3.4,25,CONTINUE
R053,H025,v3.4,50,CONTINUE
R053,H025,v3.4,100,CONTINUE
R053,H026,v3.4,5,CONTINUE
R053,H026,v3.4,25,CONTINUE
R053,H026,v3.4,50,CONTINUE
R053,H026,v3.4,100,CONTINUE
R053,H027,v3.4,5,CONTINUE
R053,H027,v3.4,25,CONTINUE
R053,H027,v3.4,50,CONTINUE
R053,H027,v3.4,100,CONTINUE
R053,H028,v3.4,5,CONTINUE
R053,H028,v3.4,25,CONTINUE
R053,H028,v3.4,50,CONTINUE
R053,H028,v3.4,100,CONTINUE
R053,H029,v3.4,5,CONTINUE
R053,H029,v3.4,25,CONTINUE
R053,H029,v3.4,50,CONTINUE
R053,H029,v3.4,100,CONTINUE
R053,H030,v3.4,5,CONTINUE
R053,H030,v3.4,25,CONTINUE
R053,H030,v3.4,50,CONTINUE
R053,H030,v3.4,100,CONTINUE
R053,H031,v3.4,5,HOLD
R053,H032,v3.4,5,CONTINUE
R053,H032,v3.4,25,CONTINUE
R053,H032,v3.4,50,CONTINUE
R053,H032,v3.4,100,CONTINUE
R053,H033,v3.4,5,CONTINUE
R053,H033,v3.4,25,CONTINUE
R053,H033,v3.4,50,CONTINUE
R053,H033,v3.4,100,CONTINUE
R053,H034,v3.4,5,CONTINUE
R053,H034,v3.4,25,CONTINUE
R053,H034,v3.4,50,CONTINUE
R053,H034,v3.4,100,CONTINUE
R053,H035,v3.4,5,CONTINUE
R053,H035,v3.4,25,CONTINUE
R053,H035,v3.4,50,CONTINUE
R053,H035,v3.4,100,CONTINUE
R053,H036,v3.4,5,CONTINUE
R053,H036,v3.4,25,CONTINUE
R053,H036,v3.4,50,CONTINUE
R053,H036,v3.4,100,CONTINUE
R053,H037,v3.4,5,CONTINUE
R053,H037,v3.4,25,CONTINUE
R053,H037,v3.4,50,CONTINUE
R053,H037,v3.4,100,CONTINUE
R053,H038,v3.4,5,CONTINUE
R053,H038,v3.4,25,CONTINUE
R053,H038,v3.4,50,CONTINUE
R053,H038,v3.4,100,CONTINUE
R053,H039,v3.4,5,CONTINUE
R053,H039,v3.4,25,CONTINUE
R053,H039,v3.4,50,CONTINUE
R053,H039,v3.4,100,CONTINUE
R053,H040,v3.4,5,CONTINUE
R053,H040,v3.4,25,CONTINUE
R053,H040,v3.4,50,CONTINUE
R053,H040,v3.4,100,CONTINUE
R053,H041,v3.4,5,CONTINUE
R053,H041,v3.4,25,CONTINUE
R053,H041,v3.4,50,CONTINUE
R053,H041,v3.4,100,CONTINUE
R053,H042,v3.4,5,CONTINUE
R053,H042,v3.4,25,CONTINUE
R053,H042,v3.4,50,CONTINUE
R053,H042,v3.4,100,CONTINUE
R053,H043,v3.4,5,CONTINUE
R053,H043,v3.4,25,CONTINUE
R053,H043,v3.4,50,CONTINUE
R053,H043,v3.4,100,CONTINUE
R053,H044,v3.4,5,CONTINUE
R053,H044,v3.4,25,CONTINUE
R053,H044,v3.4,50,CONTINUE
R053,H044,v3.4,100,CONTINUE
R053,H045,v3.4,5,CONTINUE
R053,H045,v3.4,25,CONTINUE
R053,H045,v3.4,50,CONTINUE
R053,H045,v3.4,100,CONTINUE
R053,H046,v3.4,5,CONTINUE
R053,H046,v3.4,25,CONTINUE
R053,H046,v3.4,50,CONTINUE
R053,H046,v3.4,100,CONTINUE
R053,H047,v3.4,5,CONTINUE
R053,H047,v3.4,25,CONTINUE
R053,H047,v3.4,50,CONTINUE
R053,H047,v3.4,100,CONTINUE
R053,H048,v3.4,5,STOP
R053,H049,v3.4,5,CONTINUE
R053,H049,v3.4,25,CONTINUE
R053,H049,v3.4,50,CONTINUE
R053,H049,v3.4,100,CONTINUE
R053,H050,v3.4,5,CONTINUE
R053,H050,v3.4,25,CONTINUE
R053,H050,v3.4,50,CONTINUE
R053,H050,v3.4,100,CONTINUE
R054,H001,v3.5,5,STOP
R054,H002,v3.5,5,STOP
R054,H003,v3.5,5,STOP
R054,H004,v3.5,5,STOP
R054,H005,v3.5,5,STOP
R054,H006,v3.5,5,STOP
R054,H007,v3.5,5,STOP
R054,H008,v3.5,5,STOP
R054,H009,v3.5,5,STOP
R054,H010,v3.5,5,STOP
R054,H011,v3.5,5,STOP
R054,H012,v3.5,5,HOLD
R054,H013,v3.5,5,STOP
R054,H014,v3.5,5,HOLD
R054,H015,v3.5,5,STOP
R054,H016,v3.5,5,STOP
R054,H017,v3.5,5,STOP
R054,H018,v3.5,5,STOP
R054,H019,v3.5,5,STOP
R054,H020,v3.5,5,STOP
R054,H021,v3.5,5,STOP
R054,H022,v3.5,5,STOP
R054,H023,v3.5,5,STOP
R054,H024,v3.5,5,STOP
R054,H025,v3.5,5,STOP
R054,H026,v3.5,5,STOP
R054,H027,v3.5,5,STOP
R054,H028,v3.5,5,STOP
R054,H029,v3.5,5,STOP
R054,H030,v3.5,5,STOP
R054,H031,v3.5,5,STOP
R054,H032,v3.5,5,STOP
R054,H033,v3.5,5,STOP
R054,H034,v3.5,5,STOP
R054,H035,v3.5,5,STOP
R054,H036,v3.5,5,STOP
R054,H037,v3.5,5,STOP
R054,H038,v3.5,5,STOP
R054,H039,v3.5,5,STOP
R054,H040,v3.5,5,STOP
R054,H041,v3.5,5,STOP
R054,H042,v3.5,5,STOP
R054,H043,v3.5,5,STOP
R054,H044,v3.5,5,HOLD
R054,H045,v3.5,5,STOP
R054,H046,v3.5,5,STOP
R054,H047,v3.5,5,STOP
R054,H048,v3.5,5,STOP
R054,H049,v3.5,5,STOP
R054,H050,v3.5,5,STOP
R055,H001,v3.6,5,CONTINUE
R055,H001,v3.6,25,CONTINUE
R055,H001,v3.6,50,CONTINUE
R055,H001,v3.6,100,CONTINUE
R055,H002,v3.6,5,CONTINUE
R055,H002,v3.6,25,CONTINUE
R055,H002,v3.6,50,CONTINUE
R055,H002,v3.6,100,CONTINUE
R055,H003,v3.6,5,CONTINUE
R055,H003,v3.6,25,CONTINUE
R055,H003,v3.6,50,CONTINUE
R055,H003,v3.6,100,CONTINUE
R055,H004,v3.6,5,CONTINUE
R055,H004,v3.6,25,CONTINUE
R055,H004,v3.6,50,CONTINUE
R055,H004,v3.6,100,CONTINUE
R055,H005,v3.6,5,CONTINUE
R055,H005,v3.6,25,CONTINUE
R055,H005,v3.6,50,CONTINUE
R055,H005,v3.6,100,CONTINUE
R055,H006,v3.6,5,CONTINUE
R055,H006,v3.6,25,CONTINUE
R055,H006,v3.6,50,CONTINUE
R055,H006,v3.6,100,CONTINUE
R055,H007,v3.6,5,CONTINUE
R055,H007,v3.6,25,CONTINUE
R055,H007,v3.6,50,CONTINUE
R055,H007,v3.6,100,CONTINUE
R055,H008,v3.6,5,CONTINUE
R055,H008,v3.6,25,CONTINUE
R055,H008,v3.6,50,CONTINUE
R055,H008,v3.6,100,CONTINUE
R055,H009,v3.6,5,CONTINUE
R055,H009,v3.6,25,CONTINUE
R055,H009,v3.6,50,CONTINUE
R055,H009,v3.6,100,CONTINUE
R055,H010,v3.6,5,CONTINUE
R055,H010,v3.6,25,CONTINUE
R055,H010,v3.6,50,CONTINUE
R055,H010,v3.6,100,CONTINUE
R055,H011,v3.6,5,CONTINUE
R055,H011,v3.6,25,CONTINUE
R055,H011,v3.6,50,CONTINUE
R055,H011,v3.6,100,CONTINUE
R055,H012,v3.6,5,CONTINUE
R055,H012,v3.6,25,CONTINUE
R055,H012,v3.6,50,CONTINUE
R055,H012,v3.6,100,CONTINUE
R055,H013,v3.6,5,CONTINUE
R055,H013,v3.6,25,CONTINUE
R055,H013,v3.6,50,CONTINUE
R055,H013,v3.6,100,CONTINUE
R055,H014,v3.6,5,CONTINUE
R055,H014,v3.6,25,CONTINUE
R055,H014,v3.6,50,CONTINUE
R055,H014,v3.6,100,CONTINUE
R055,H015,v3.6,5,CONTINUE
R055,H015,v3.6,25,CONTINUE
R055,H015,v3.6,50,CONTINUE
R055,H015,v3.6,100,CONTINUE
R055,H016,v3.6,5,CONTINUE
R055,H016,v3.6,25,CONTINUE
R055,H016,v3.6,50,CONTINUE
R055,H016,v3.6,100,CONTINUE
R055,H017,v3.6,5,CONTINUE
R055,H017,v3.6,25,CONTINUE
R055,H017,v3.6,50,CONTINUE
R055,H017,v3.6,100,CONTINUE
R055,H018,v3.6,5,CONTINUE
R055,H018,v3.6,25,CONTINUE
R055,H018,v3.6,50,CONTINUE
R055,H018,v3.6,100,CONTINUE
R055,H019,v3.6,5,CONTINUE
R055,H019,v3.6,25,CONTINUE
R055,H019,v3.6,50,CONTINUE
R055,H019,v3.6,100,CONTINUE
R055,H020,v3.6,5,CONTINUE
R055,H020,v3.6,25,CONTINUE
R055,H020,v3.6,50,CONTINUE
R055,H020,v3.6,100,CONTINUE
R055,H021,v3.6,5,CONTINUE
R055,H021,v3.6,25,CONTINUE
R055,H021,v3.6,50,CONTINUE
R055,H021,v3.6,100,CONTINUE
R055,H022,v3.6,5,CONTINUE
R055,H022,v3.6,25,CONTINUE
R055,H022,v3.6,50,CONTINUE
R055,H022,v3.6,100,CONTINUE
R055,H023,v3.6,5,CONTINUE
R055,H023,v3.6,25,CONTINUE
R055,H023,v3.6,50,CONTINUE
R055,H023,v3.6,100,CONTINUE
R055,H024,v3.6,5,CONTINUE
R055,H024,v3.6,25,CONTINUE
R055,H024,v3.6,50,CONTINUE
R055,H024,v3.6,100,CONTINUE
R055,H025,v3.6,5,CONTINUE
R055,H025,v3.6,25,CONTINUE
R055,H025,v3.6,50,CONTINUE
R055,H025,v3.6,100,CONTINUE
R055,H026,v3.6,5,CONTINUE
R055,H026,v3.6,25,CONTINUE
R055,H026,v3.6,50,CONTINUE
R055,H026,v3.6,100,CONTINUE
R055,H027,v3.6,5,CONTINUE
R055,H027,v3.6,25,CONTINUE
R055,H027,v3.6,50,CONTINUE
R055,H027,v3.6,100,CONTINUE
R055,H028,v3.6,5,CONTINUE
R055,H028,v3.6,25,CONTINUE
R055,H028,v3.6,50,CONTINUE
R055,H028,v3.6,100,CONTINUE
R055,H029,v3.6,5,CONTINUE
R055,H029,v3.6,25,CONTINUE
R055,H029,v3.6,50,CONTINUE
R055,H029,v3.6,100,CONTINUE
R055,H030,v3.6,5,CONTINUE
R055,H030,v3.6,25,CONTINUE
R055,H030,v3.6,50,CONTINUE
R055,H030,v3.6,100,CONTINUE
R055,H031,v3.6,5,CONTINUE
R055,H031,v3.6,25,CONTINUE
R055,H031,v3.6,50,CONTINUE
R055,H031,v3.6,100,CONTINUE
R055,H032,v3.6,5,CONTINUE
R055,H032,v3.6,25,CONTINUE
R055,H032,v3.6,50,CONTINUE
R055,H032,v3.6,100,CONTINUE
R055,H033,v3.6,5,HOLD
R055,H034,v3.6,5,STOP
R055,H035,v3.6,5,CONTINUE
R055,H035,v3.6,25,CONTINUE
R055,H035,v3.6,50,CONTINUE
R055,H035,v3.6,100,CONTINUE
R055,H036,v3.6,5,CONTINUE
R055,H036,v3.6,25,CONTINUE
R055,H036,v3.6,50,CONTINUE
R055,H036,v3.6,100,CONTINUE
R055,H037,v3.6,5,CONTINUE
R055,H037,v3.6,25,CONTINUE
R055,H037,v3.6,50,CONTINUE
R055,H037,v3.6,100,CONTINUE
R055,H038,v3.6,5,CONTINUE
R055,H038,v3.6,25,CONTINUE
R055,H038,v3.6,50,CONTINUE
R055,H038,v3.6,100,CONTINUE
R055,H039,v3.6,5,CONTINUE
R055,H039,v3.6,25,CONTINUE
R055,H039,v3.6,50,CONTINUE
R055,H039,v3.6,100,CONTINUE
R055,H040,v3.6,5,CONTINUE
R055,H040,v3.6,25,CONTINUE
R055,H040,v3.6,50,CONTINUE
R055,H040,v3.6,100,CONTINUE
R055,H041,v3.6,5,CONTINUE
R055,H041,v3.6,25,CONTINUE
R055,H041,v3.6,50,CONTINUE
R055,H041,v3.6,100,CONTINUE
R055,H042,v3.6,5,CONTINUE
R055,H042,v3.6,25,CONTINUE
R055,H042,v3.6,50,CONTINUE
R055,H042,v3.6,100,CONTINUE
R055,H043,v3.6,5,CONTINUE
R055,H043,v3.6,25,CONTINUE
R055,H043,v3.6,50,CONTINUE
R055,H043,v3.6,100,CONTINUE
R055,H044,v3.6,5,CONTINUE
R055,H044,v3.6,25,CONTINUE
R055,H044,v3.6,50,CONTINUE
R055,H044,v3.6,100,CONTINUE
R055,H045,v3.6,5,CONTINUE
R055,H045,v3.6,25,CONTINUE
R055,H045,v3.6,50,CONTINUE
R055,H045,v3.6,100,CONTINUE
R055,H046,v3.6,5,CONTINUE
R055,H046,v3.6,25,CONTINUE
R055,H046,v3.6,50,CONTINUE
R055,H046,v3.6,100,CONTINUE
R055,H047,v3.6,5,CONTINUE
R055,H047,v3.6,25,CONTINUE
R055,H047,v3.6,50,CONTINUE
R055,H047,v3.6,100,CONTINUE
R055,H048,v3.6,5,CONTINUE
R055,H048,v3.6,25,CONTINUE
R055,H048,v3.6,50,CONTINUE
R055,H048,v3.6,100,CONTINUE
R055,H049,v3.6,5,CONTINUE
R055,H049,v3.6,25,CONTINUE
R055,H049,v3.6,50,CONTINUE
R055,H049,v3.6,100,CONTINUE
R055,H050,v3.6,5,CONTINUE
R055,H050,v3.6,25,CONTINUE
R055,H050,v3.6,50,CONTINUE
R055,H050,v3.6,100,CONTINUE
R056,H001,v3.7,5,STOP
R056,H002,v3.7,5,STOP
R056,H003,v3.7,5,STOP
R056,H004,v3.7,5,STOP
R056,H005,v3.7,5,STOP
R056,H006,v3.7,5,STOP
R056,H007,v3.7,5,STOP
R056,H008,v3.7,5,STOP
R056,H009,v3.7,5,STOP
R056,H010,v3.7,5,STOP
R056,H011,v3.7,5,STOP
R056,H012,v3.7,5,STOP
R056,H013,v3.7,5,STOP
R056,H014,v3.7,5,STOP
R056,H015,v3.7,5,STOP
R056,H016,v3.7,5,STOP
R056,H017,v3.7,5,STOP
R056,H018,v3.7,5,STOP
R056,H019,v3.7,5,STOP
R056,H020,v3.7,5,STOP
R056,H021,v3.7,5,STOP
R056,H022,v3.7,5,STOP
R056,H023,v3.7,5,STOP
R056,H024,v3.7,5,STOP
R056,H025,v3.7,5,STOP
R056,H026,v3.7,5,STOP
R056,H027,v3.7,5,STOP
R056,H028,v3.7,5,STOP
R056,H029,v3.7,5,STOP
R056,H030,v3.7,5,STOP
R056,H031,v3.7,5,HOLD
R056,H032,v3.7,5,STOP
R056,H033,v3.7,5,STOP
R056,H034,v3.7,5,STOP
R056,H035,v3.7,5,STOP
R056,H036,v3.7,5,STOP
R056,H037,v3.7,5,HOLD
R056,H038,v3.7,5,STOP
R056,H039,v3.7,5,STOP
R056,H040,v3.7,5,STOP
R056,H041,v3.7,5,STOP
R056,H042,v3.7,5,STOP
R056,H043,v3.7,5,STOP
R056,H044,v3.7,5,STOP
R056,H045,v3.7,5,HOLD
R056,H046,v3.7,5,STOP
R056,H047,v3.7,5,STOP
R056,H048,v3.7,5,STOP
R056,H049,v3.7,5,STOP
R056,H050,v3.7,5,STOP
R057,H001,v3.8,5,STOP
R057,H002,v3.8,5,STOP
R057,H003,v3.8,5,STOP
R057,H004,v3.8,5,STOP
R057,H005,v3.8,5,STOP
R057,H006,v3.8,5,STOP
R057,H007,v3.8,5,STOP
R057,H008,v3.8,5,STOP
R057,H009,v3.8,5,STOP
R057,H010,v3.8,5,STOP
R057,H011,v3.8,5,STOP
R057,H012,v3.8,5,STOP
R057,H013,v3.8,5,STOP
R057,H014,v3.8,5,STOP
R057,H015,v3.8,5,STOP
R057,H016,v3.8,5,STOP
R057,H017,v3.8,5,STOP
R057,H018,v3.8,5,STOP
R057,H019,v3.8,5,STOP
R057,H020,v3.8,5,STOP
R057,H021,v3.8,5,STOP
R057,H022,v3.8,5,STOP
R057,H023,v3.8,5,HOLD
R057,H024,v3.8,5,STOP
R057,H025,v3.8,5,STOP
R057,H026,v3.8,5,STOP
R057,H027,v3.8,5,STOP
R057,H028,v3.8,5,STOP
R057,H029,v3.8,5,STOP
R057,H030,v3.8,5,HOLD
R057,H031,v3.8,5,STOP
R057,H032,v3.8,5,STOP
R057,H033,v3.8,5,STOP
R057,H034,v3.8,5,STOP
R057,H035,v3.8,5,STOP
R057,H036,v3.8,5,STOP
R057,H037,v3.8,5,STOP
R057,H038,v3.8,5,STOP
R057,H039,v3.8,5,STOP
R057,H040,v3.8,5,STOP
R057,H041,v3.8,5,HOLD
R057,H042,v3.8,5,STOP
R057,H043,v3.8,5,STOP
R057,H044,v3.8,5,HOLD
R057,H045,v3.8,5,STOP
R057,H046,v3.8,5,STOP
R057,H047,v3.8,5,HOLD
R057,H048,v3.8,5,STOP
R057,H049,v3.8,5,STOP
R057,H050,v3.8,5,HOLD
R058,H001,v3.9,5,CONTINUE
R058,H001,v3.9,25,CONTINUE
R058,H001,v3.9,50,CONTINUE
R058,H001,v3.9,100,CONTINUE
R058,H002,v3.9,5,CONTINUE
R058,H002,v3.9,25,CONTINUE
R058,H002,v3.9,50,CONTINUE
R058,H002,v3.9,100,CONTINUE
R058,H003,v3.9,5,STOP
R058,H004,v3.9,5,CONTINUE
R058,H004,v3.9,25,CONTINUE
R058,H004,v3.9,50,CONTINUE
R058,H004,v3.9,100,CONTINUE
R058,H005,v3.9,5,CONTINUE
R058,H005,v3.9,25,CONTINUE
R058,H005,v3.9,50,CONTINUE
R058,H005,v3.9,100,CONTINUE
R058,H006,v3.9,5,CONTINUE
R058,H006,v3.9,25,CONTINUE
R058,H006,v3.9,50,CONTINUE
R058,H006,v3.9,100,CONTINUE
R058,H007,v3.9,5,CONTINUE
R058,H007,v3.9,25,CONTINUE
R058,H007,v3.9,50,CONTINUE
R058,H007,v3.9,100,CONTINUE
R058,H008,v3.9,5,CONTINUE
R058,H008,v3.9,25,CONTINUE
R058,H008,v3.9,50,CONTINUE
R058,H008,v3.9,100,CONTINUE
R058,H009,v3.9,5,CONTINUE
R058,H009,v3.9,25,CONTINUE
R058,H009,v3.9,50,CONTINUE
R058,H009,v3.9,100,CONTINUE
R058,H010,v3.9,5,CONTINUE
R058,H010,v3.9,25,CONTINUE
R058,H010,v3.9,50,CONTINUE
R058,H010,v3.9,100,CONTINUE
R058,H011,v3.9,5,CONTINUE
R058,H011,v3.9,25,CONTINUE
R058,H011,v3.9,50,CONTINUE
R058,H011,v3.9,100,CONTINUE
R058,H012,v3.9,5,CONTINUE
R058,H012,v3.9,25,CONTINUE
R058,H012,v3.9,50,CONTINUE
R058,H012,v3.9,100,CONTINUE
R058,H013,v3.9,5,CONTINUE
R058,H013,v3.9,25,CONTINUE
R058,H013,v3.9,50,CONTINUE
R058,H013,v3.9,100,CONTINUE
R058,H014,v3.9,5,CONTINUE
R058,H014,v3.9,25,CONTINUE
R058,H014,v3.9,50,CONTINUE
R058,H014,v3.9,100,CONTINUE
R058,H015,v3.9,5,CONTINUE
R058,H015,v3.9,25,CONTINUE
R058,H015,v3.9,50,CONTINUE
R058,H015,v3.9,100,CONTINUE
R058,H016,v3.9,5,CONTINUE
R058,H016,v3.9,25,CONTINUE
R058,H016,v3.9,50,CONTINUE
R058,H016,v3.9,100,CONTINUE
R058,H017,v3.9,5,CONTINUE
R058,H017,v3.9,25,CONTINUE
R058,H017,v3.9,50,CONTINUE
R058,H017,v3.9,100,CONTINUE
R058,H018,v3.9,5,CONTINUE
R058,H018,v3.9,25,CONTINUE
R058,H018,v3.9,50,CONTINUE
R058,H018,v3.9,100,CONTINUE
R058,H019,v3.9,5,CONTINUE
R058,H019,v3.9,25,CONTINUE
R058,H019,v3.9,50,CONTINUE
R058,H019,v3.9,100,CONTINUE
R058,H020,v3.9,5,CONTINUE
R058,H020,v3.9,25,CONTINUE
R058,H020,v3.9,50,CONTINUE
R058,H020,v3.9,100,CONTINUE
R058,H021,v3.9,5,CONTINUE
R058,H021,v3.9,25,CONTINUE
R058,H021,v3.9,50,CONTINUE
R058,H021,v3.9,100,CONTINUE
R058,H022,v3.9,5,CONTINUE
R058,H022,v3.9,25,CONTINUE
R058,H022,v3.9,50,CONTINUE
R058,H022,v3.9,100,CONTINUE
R058,H023,v3.9,5,CONTINUE
R058,H023,v3.9,25,CONTINUE
R058,H023,v3.9,50,CONTINUE
R058,H023,v3.9,100,CONTINUE
R058,H024,v3.9,5,CONTINUE
R058,H024,v3.9,25,CONTINUE
R058,H024,v3.9,50,CONTINUE
R058,H024,v3.9,100,CONTINUE
R058,H025,v3.9,5,CONTINUE
R058,H025,v3.9,25,CONTINUE
R058,H025,v3.9,50,CONTINUE
R058,H025,v3.9,100,CONTINUE
R058,H026,v3.9,5,CONTINUE
R058,H026,v3.9,25,CONTINUE
R058,H026,v3.9,50,CONTINUE
R058,H026,v3.9,100,CONTINUE
R058,H027,v3.9,5,CONTINUE
R058,H027,v3.9,25,CONTINUE
R058,H027,v3.9,50,CONTINUE
R058,H027,v3.9,100,CONTINUE
R058,H028,v3.9,5,CONTINUE
R058,H028,v3.9,25,CONTINUE
R058,H028,v3.9,50,CONTINUE
R058,H028,v3.9,100,CONTINUE
R058,H029,v3.9,5,CONTINUE
R058,H029,v3.9,25,CONTINUE
R058,H029,v3.9,50,CONTINUE
R058,H029,v3.9,100,CONTINUE
R058,H030,v3.9,5,CONTINUE
R058,H030,v3.9,25,CONTINUE
R058,H030,v3.9,50,CONTINUE
R058,H030,v3.9,100,CONTINUE
R058,H031,v3.9,5,CONTINUE
R058,H031,v3.9,25,CONTINUE
R058,H031,v3.9,50,CONTINUE
R058,H031,v3.9,100,CONTINUE
R058,H032,v3.9,5,CONTINUE
R058,H032,v3.9,25,CONTINUE
R058,H032,v3.9,50,CONTINUE
R058,H032,v3.9,100,CONTINUE
R058,H033,v3.9,5,CONTINUE
R058,H033,v3.9,25,CONTINUE
R058,H033,v3.9,50,CONTINUE
R058,H033,v3.9,100,CONTINUE
R058,H034,v3.9,5,CONTINUE
R058,H034,v3.9,25,CONTINUE
R058,H034,v3.9,50,CONTINUE
R058,H034,v3.9,100,CONTINUE
R058,H035,v3.9,5,HOLD
R058,H036,v3.9,5,CONTINUE
R058,H036,v3.9,25,CONTINUE
R058,H036,v3.9,50,CONTINUE
R058,H036,v3.9,100,CONTINUE
R058,H037,v3.9,5,CONTINUE
R058,H037,v3.9,25,CONTINUE
R058,H037,v3.9,50,CONTINUE
R058,H037,v3.9,100,CONTINUE
R058,H038,v3.9,5,CONTINUE
R058,H038,v3.9,25,CONTINUE
R058,H038,v3.9,50,CONTINUE
R058,H038,v3.9,100,CONTINUE
R058,H039,v3.9,5,CONTINUE
R058,H039,v3.9,25,CONTINUE
R058,H039,v3.9,50,CONTINUE
R058,H039,v3.9,100,CONTINUE
R058,H040,v3.9,5,CONTINUE
R058,H040,v3.9,25,CONTINUE
R058,H040,v3.9,50,CONTINUE
R058,H040,v3.9,100,CONTINUE
R058,H041,v3.9,5,CONTINUE
R058,H041,v3.9,25,CONTINUE
R058,H041,v3.9,50,CONTINUE
R058,H041,v3.9,100,CONTINUE
R058,H042,v3.9,5,CONTINUE
R058,H042,v3.9,25,CONTINUE
R058,H042,v3.9,50,CONTINUE
R058,H042,v3.9,100,CONTINUE
R058,H043,v3.9,5,HOLD
R058,H044,v3.9,5,CONTINUE
R058,H044,v3.9,25,CONTINUE
R058,H044,v3.9,50,CONTINUE
R058,H044,v3.9,100,CONTINUE
R058,H045,v3.9,5,CONTINUE
R058,H045,v3.9,25,CONTINUE
R058,H045,v3.9,50,CONTINUE
R058,H045,v3.9,100,CONTINUE
R058,H046,v3.9,5,CONTINUE
R058,H046,v3.9,25,CONTINUE
R058,H046,v3.9,50,CONTINUE
R058,H046,v3.9,100,CONTINUE
R058,H047,v3.9,5,CONTINUE
R058,H047,v3.9,25,CONTINUE
R058,H047,v3.9,50,CONTINUE
R058,H047,v3.9,100,CONTINUE
R058,H048,v3.9,5,CONTINUE
R058,H048,v3.9,25,CONTINUE
R058,H048,v3.9,50,CONTINUE
R058,H048,v3.9,100,CONTINUE
R058,H049,v3.9,5,CONTINUE
R058,H049,v3.9,25,CONTINUE
R058,H049,v3.9,50,CONTINUE
R058,H049,v3.9,100,CONTINUE
R058,H050,v3.9,5,CONTINUE
R058,H050,v3.9,25,CONTINUE
R058,H050,v3.9,50,CONTINUE
R058,H050,v3.9,100,CONTINUE
R059,H001,v3.10,5,CONTINUE
