release_id,hospital_id,version,rollout_stage,cpu_usage,memory_usage,error_rate,latency_ms,error_budget_remaining,stable_error_rate,stable_latency_ms,canary_error_rate,deployment_status,harmful
R053,H029,v3.4,100,54.19,67.58,0.83,143.75,51.93,1.26,216.29,1.1,SUCCESS,False
R053,H030,v3.4,5,44.3,55.84,2.04,124.62,83.47,1.56,125.39,1.74,SUCCESS,False
R053,H031,v3.4,100,53.93,62.59,,186.65,92.26,1.99,198.17,2.02,IN_PROGRESS,False
R053,H032,v3.4,10,53.56,47.87,2.27,288.24,55.89,1.13,119.7,0.72,SUCCESS,False
R053,H033,v3.4,10,49.16,53.69,0.55,286.52,77.62,1.7,203.0,1.26,SUCCESS,False
R053,H034,v3.4,10,63.93,74.79,0.59,268.02,95.31,1.42,245.74,0.61,SUCCESS,False
R053,H035,v3.4,100,52.4,47.44,0.72,253.2,96.59,0.96,140.42,2.8,SUCCESS,False
R053,H036,v3.4,25,52.61,57.57,1.19,226.02,69.8,1.72,180.67,0.52,SUCCESS,False
R053,H037,v3.4,25,40.98,63.07,2.22,209.8,50.04,1.6,215.98,1.99,SUCCESS,False
R053,H038,v3.4,10,52.62,43.62,2.8,165.24,78.21,0.78,120.79,1.31,SUCCESS,False
R053,H039,v3.4,10,34.69,58.0,0.81,287.55,51.15,1.3,217.31,2.5,SUCCESS,False
R053,H040,v3.4,5,42.17,47.86,0.89,196.21,99.66,1.67,129.71,1.21,SUCCESS,False
R053,H041,v3.4,10,61.75,48.7,1.43,297.75,50.08,0.69,214.38,0.93,SUCCESS,False
R053,H042,v3.4,5,50.97,48.02,2.21,240.53,95.88,1.31,236.42,2.48,SUCCESS,False
R053,H043,v3.4,25,67.78,55.51,1.37,249.78,58.59,0.82,221.5,1.6,SUCCESS,False
R053,H044,v3.4,100,41.17,52.11,1.98,216.43,60.06,1.31,152.26,2.5,SUCCESS,False
R053,H045,v3.4,10,43.29,63.7,0.86,151.34,79.16,1.95,197.96,1.14,SUCCESS,False
R053,H046,v3.4,10,56.4,48.5,1.37,173.42,93.23,1.56,198.62,1.64,SUCCESS,False
R053,H047,v3.4,5,54.39,60.1,2.79,249.66,59.66,1.53,214.05,2.84,SUCCESS,False
R053,H048,v3.4,50,41.19,59.23,0.56,151.99,83.41,0.55,230.76,2.79,IN_PROGRESS,False
R053,H049,v3.4,10,56.02,52.35,1.84,226.49,75.64,0.81,122.71,2.81,SUCCESS,False
R053,H050,v3.4,5,45.59,45.22,1.28,118.9,99.68,1.59,199.08,1.96,SUCCESS,False
R054,H001,v3.5,10,81.56,54.69,8.87,674.14,23.69,1.98,231.49,9.81,SUCCESS,True
R054,H002,v3.5,10,65.13,76.57,7.97,531.64,3.3,1.88,173.15,10.71,FAILED,True
R054,H003,v3.5,5,93.26,91.7,5.09,536.94,16.66,1.41,201.1,11.78,ROLLED_BACK,True
R054,H004,v3.5,5,78.5,65.46,10.67,701.19,7.75,1.58,183.19,6.72,ROLLED_BACK,True
R054,H005,v3.5,50,77.94,86.03,6.81,739.46,3.03,0.74,129.53,10.62,FAILED,True
R054,H006,v3.5,25,70.94,84.91,7.31,538.8,11.35,0.75,147.26,7.91,FAILED,True
R054,H007,v3.5,100,61.18,81.62,5.35,439.73,15.12,1.9,231.89,7.27,ROLLED_BACK,True
R054,H008,v3.5,25,53.77,77.3,11.55,650.18,17.4,0.77,239.92,8.39,FAILED,True
R054,H009,v3.5,100,70.89,84.85,11.95,672.2,20.32,1.35,202.34,7.97,SUCCESS,True
R054,H010,v3.5,25,93.68,77.24,11.92,753.76,7.42,1.69,123.24,11.05,FAILED,True
R054,H011,v3.5,5,70.17,69.26,9.01,752.07,16.39,1.79,116.24,7.93,SUCCESS,True
R054,H012,v3.5,10,67.88,80.56,,557.69,19.77,1.39,142.6,11.42,SUCCESS,True
R054,H013,v3.5,5,90.13,68.58,7.41,572.11,1.99,0.76,152.34,11.34,SUCCESS,True
R054,H014,v3.5,50,95.24,77.96,10.01,613.62,29.09,0.68,239.11,8.45,FAILED,True
R054,H015,v3.5,50,79.88,68.07,11.85,585.04,29.26,1.62,248.8,10.13,SUCCESS,True
R054,H016,v3.5,10,75.48,84.16,9.54,501.37,7.31,0.88,119.69,6.28,SUCCESS,True
R054,H017,v3.5,50,54.36,77.04,9.94,454.63,5.86,1.6,196.53,8.58,SUCCESS,True
R054,H018,v3.5,10,56.4,62.04,11.07,625.85,4.41,0.77,124.17,10.98,SUCCESS,True
R054,H019,v3.5,5,66.04,67.72,10.22,1787.2,28.31,1.49,198.08,11.46,ROLLED_BACK,True
R054,H020,v3.5,25,80.52,58.03,10.17,432.5,18.53,0.75,177.19,8.61,SUCCESS,True
R054,H021,v3.5,5,60.76,70.18,5.21,626.64,4.25,0.66,181.25,9.19,FAILED,True
R054,H022,v3.5,50,72.71,63.11,9.34,740.27,14.39,1.71,131.41,6.62,FAILED,True
R054,H023,v3.5,5,57.03,76.74,8.6,502.14,8.27,1.98,171.28,6.42,SUCCESS,True
R054,H024,v3.5,50,80.68,80.07,7.38,667.21,27.14,0.56,106.48,8.55,SUCCESS,True
R054,H025,v3.5,10,81.21,94.28,9.89,655.83,7.18,0.79,205.39,10.44,SUCCESS,True
R054,H026,v3.5,25,87.9,62.33,7.57,777.8,18.09,1.54,206.41,7.4,FAILED,True
R054,H027,v3.5,10,81.59,76.95,5.88,624.37,3.0,1.15,148.55,11.28,SUCCESS,True
R054,H028,v3.5,10,63.1,77.29,6.05,708.85,25.28,0.54,115.85,10.25,SUCCESS,True
R054,H029,v3.5,25,75.75,86.2,7.18,627.87,10.06,1.71,248.46,9.47,FAILED,True
R054,H030,v3.5,5,75.45,66.31,6.12,757.93,28.02,1.25,229.22,10.83,ROLLED_BACK,True
R054,H031,v3.5,10,66.8,82.07,5.9,593.04,20.81,1.25,188.33,6.1,FAILED,True
R054,H032,v3.5,100,71.68,76.09,5.58,430.67,26.88,0.5,148.82,9.07,FAILED,True
R054,H033,v3.5,5,80.85,65.63,11.64,544.92,10.53,0.53,233.25,10.14,SUCCESS,True
R054,H034,v3.5,5,65.34,57.0,11.93,547.72,24.83,0.92,249.85,7.56,SUCCESS,True
R054,H035,v3.5,25,60.21,67.57,9.58,516.0,15.13,0.56,156.09,9.25,SUCCESS,True
R054,H036,v3.5,5,79.62,63.86,11.87,429.76,21.99,1.43,200.92,8.43,SUCCESS,True
R054,H037,v3.5,5,74.73,63.34,5.5,608.84,21.86,1.73,156.79,5.14,SUCCESS,True
R054,H038,v3.5,10,80.74,62.67,6.96,662.79,12.7,0.77,210.31,8.78,FAILED,True
R054,H039,v3.5,25,76.49,87.81,5.48,626.4,16.2,1.31,231.56,7.49,FAILED,True
R054,H040,v3.5,25,60.24,92.48,10.34,449.96,16.75,0.66,128.76,6.34,SUCCESS,True
R054,H041,v3.5,5,87.78,77.25,6.82,413.58,25.66,0.56,114.24,9.96,SUCCESS,True
R054,H042,v3.5,5,85.98,73.49,6.44,447.16,11.14,1.47,245.13,9.92,SUCCESS,True
R054,H043,v3.5,25,79.32,55.7,5.16,716.69,5.77,0.95,217.56,9.34,SUCCESS,True
R054,H044,v3.5,10,96.16,59.39,9.11,407.81,1.85,0.91,204.11,6.47,FAILED,True
R054,H045,v3.5,10,77.6,61.3,10.48,731.83,8.99,0.99,222.97,9.67,FAILED,True
R054,H046,v3.5,5,77.05,87.56,7.13,671.09,20.26,0.56,204.3,9.98,ROLLED_BACK,True
R054,H047,v3.5,100,70.42,82.51,10.81,532.82,2.09,0.74,204.6,10.56,FAILED,True
R054,H048,v3.5,25,74.28,80.42,8.7,505.5,1.65,1.88,210.08,11.9,SUCCESS,True
R054,H049,v3.5,100,88.28,72.61,8.65,524.54,12.73,1.05,237.55,8.15,SUCCESS,True
R054,H050,v3.5,10,66.86,52.69,6.15,556.89,6.52,1.44,157.98,10.09,SUCCESS,True
R055,H001,v3.6,100,48.9,51.01,1.81,203.11,56.24,1.86,122.67,0.84,SUCCESS,False
R055,H002,v3.6,5,41.17,46.43,1.41,200.49,75.22,0.82,113.48,2.21,IN_PROGRESS,False
R055,H003,v3.6,10,51.78,57.83,2.44,250.16,87.85,1.07,206.32,1.3,SUCCESS,False
R055,H004,v3.6,50,55.36,59.12,1.09,243.39,54.65,1.73,150.58,0.97,SUCCESS,False
R055,H005,v3.6,50,55.83,58.66,0.94,160.77,87.12,1.26,229.13,1.11,SUCCESS,False
R055,H006,v3.6,25,34.43,49.2,0.52,156.9,54.61,1.81,120.9,1.45,SUCCESS,False
R055,H007,v3.6,25,55.07,54.87,2.79,210.27,50.15,1.59,225.17,1.61,SUCCESS,False
R055,H008,v3.6,25,48.77,57.59,0.87,259.37,60.57,1.99,228.07,2.47,SUCCESS,False
R055,H009,v3.6,10,28.78,54.95,2.12,283.25,70.18,1.9,175.97,0.94,SUCCESS,False
R055,H010,v3.6,100,46.6,60.87,2.19,251.43,58.22,1.12,185.04,1.33,SUCCESS,False
R055,H011,v3.6,100,55.77,59.4,1.47,197.13,89.49,1.25,228.47,1.98,SUCCESS,False
R055,H012,v3.6,100,52.0,65.49,2.54,262.96,80.35,1.39,128.01,0.72,SUCCESS,False
R055,H013,v3.6,5,38.64,63.48,1.92,223.24,98.75,1.85,122.31,1.54,SUCCESS,False
R055,H014,v3.6,25,48.87,59.82,1.36,189.34,55.01,1.11,114.56,1.04,SUCCESS,False
R055,H015,v3.6,10,63.95,45.52,0.92,263.41,66.3,1.44,194.33,0.9,SUCCESS,False
R055,H016,v3.6,5,52.44,63.02,1.93,122.34,62.63,1.13,238.44,1.0,SUCCESS,False
R055,H017,v3.6,5,43.22,59.09,1.71,238.68,53.8,1.16,124.39,1.07,SUCCESS,False
R055,H018,v3.6,50,49.48,61.21,2.99,131.4,82.63,0.99,173.25,2.27,SUCCESS,False
R055,H019,v3.6,5,47.37,59.2,0.82,159.31,92.26,1.9,164.0,1.99,SUCCESS,False
R055,H020,v3.6,25,49.3,53.03,0.61,280.15,86.77,1.6,141.09,2.88,SUCCESS,False
R055,H021,v3.6,50,45.51,66.09,0.86,259.01,91.35,1.34,202.24,1.63,SUCCESS,False
R055,H022,v3.6,25,79.94,51.2,1.1,175.63,69.42,1.36,160.69,1.23,SUCCESS,False
R055,H023,v3.6,10,52.07,50.06,0.94,267.9,70.07,0.93,249.77,2.79,SUCCESS,False
R055,H024,v3.6,10,37.6,40.81,2.28,149.12,74.48,1.01,159.6,0.55,SUCCESS,False
R055,H025,v3.6,10,52.97,54.74,2.08,170.81,74.25,0.85,231.64,0.54,SUCCESS,False
R055,H026,v3.6,5,61.47,57.29,1.15,230.57,64.59,0.6,213.25,0.8,SUCCESS,False
R055,H027,v3.6,50,50.26,63.52,2.12,199.13,92.4,1.52,152.3,1.63,SUCCESS,False
R055,H028,v3.6,50,44.42,56.86,1.56,117.17,51.36,1.05,127.82,1.99,SUCCESS,False
R055,H029,v3.6,5,71.53,50.79,0.5,242.21,72.23,0.65,146.99,2.28,SUCCESS,False
R055,H030,v3.6,100,48.27,48.56,1.66,188.17,58.51,1.06,236.02,2.06,SUCCESS,False
R055,H031,v3.6,5,66.94,55.28,1.07,140.98,76.07,1.44,161.87,2.26,SUCCESS,False
R055,H032,v3.6,25,64.54,60.01,2.72,188.04,55.12,0.5,188.01,1.36,SUCCESS,False
R055,H033,v3.6,50,46.37,100.0,2.05,151.73,51.06,1.13,138.95,1.06,SUCCESS,False
R055,H034,v3.6,5,54.31,61.27,2.99,104.06,84.8,0.52,105.7,2.62,SUCCESS,False
R055,H035,v3.6,50,49.47,59.3,2.45,177.87,55.96,1.57,200.55,2.41,SUCCESS,False
R055,H036,v3.6,10,62.17,64.62,0.57,287.54,88.22,1.57,174.37,2.43,IN_PROGRESS,False
R055,H037,v3.6,10,36.78,59.11,2.55,229.45,74.03,1.67,215.31,1.05,IN_PROGRESS,False
R055,H038,v3.6,5,48.83,55.98,2.66,117.34,62.82,0.78,128.04,2.77,SUCCESS,False
R055,H039,v3.6,5,46.94,57.71,1.2,135.45,55.59,1.37,151.88,1.91,SUCCESS,False
R055,H040,v3.6,25,54.65,52.77,2.07,198.51,64.77,0.66,187.82,1.91,SUCCESS,False
R055,H041,v3.6,100,48.28,53.54,2.97,230.45,62.45,1.37,176.78,1.26,SUCCESS,False
R055,H042,v3.6,25,45.99,74.88,2.7,298.28,79.9,1.91,163.56,2.83,SUCCESS,False
R055,H043,v3.6,5,32.78,62.6,1.63,109.46,82.85,0.79,154.52,2.05,SUCCESS,False
R055,H044,v3.6,10,36.99,55.38,2.2,239.01,89.82,1.33,175.46,1.03,SUCCESS,False
R055,H045,v3.6,25,52.09,56.76,1.5,264.92,99.83,0.76,230.85,2.61,IN_PROGRESS,False
R055,H046,v3.6,5,58.91,60.52,1.45,149.38,81.31,1.24,220.82,0.56,SUCCESS,False
R055,H047,v3.6,100,43.99,50.59,2.88,263.55,63.43,0.8,177.16,0.53,SUCCESS,False
R055,H048,v3.6,25,41.34,44.29,2.46,297.84,67.08,1.18,128.42,0.96,SUCCESS,False
R055,H049,v3.6,100,35.68,46.9,0.87,224.44,71.35,1.76,125.14,1.89,SUCCESS,False
R055,H050,v3.6,10,60.19,56.91,2.64,267.39,82.6,0.73,188.71,1.87,SUCCESS,False
R056,H001,v3.7,10,67.44,90.45,11.32,650.72,7.37,1.76,134.61,11.84,ROLLED_BACK,True
R056,H002,v3.7,5,81.2,87.83,8.14,538.09,9.85,1.64,246.74,7.93,FAILED,True
R056,H003,v3.7,10,69.15,82.21,8.31,736.63,23.85,1.32,186.53,11.98,SUCCESS,True
R056,H004,v3.7,100,80.8,79.14,11.74,487.35,15.57,0.9,241.5,10.13,SUCCESS,True
R056,H005,v3.7,5,52.2,72.51,6.85,781.72,24.5,0.9,172.99,11.04,SUCCESS,True
R056,H006,v3.7,5,87.23,71.48,11.24,798.67,20.14,1.26,133.21,11.61,SUCCESS,True
R056,H007,v3.7,5,85.53,86.81,7.43,703.63,22.32,1.78,182.33,10.9,FAILED,True
R056,H008,v3.7,10,88.24,79.28,8.79,612.22,15.22,1.85,228.67,11.28,SUCCESS,True
R056,H009,v3.7,10,66.45,59.4,9.15,643.54,2.53,0.77,159.61,6.67,FAILED,True
R056,H010,v3.7,5,64.98,76.66,7.33,791.92,8.59,1.12,222.73,8.81,ROLLED_BACK,True
R056,H011,v3.7,5,63.67,87.29,11.53,794.42,17.73,0.73,184.2,7.35,FAILED,True
R056,H012,v3.7,100,77.09,65.21,7.38,588.69,7.82,0.77,225.81,7.1,FAILED,True
R056,H013,v3.7,5,90.23,76.79,6.49,683.76,2.3,0.86,194.06,7.94,FAILED,True
R056,H014,v3.7,100,70.75,59.59,7.05,486.81,0.77,1.65,146.01,7.79,SUCCESS,True
R056,H015,v3.7,5,70.73,69.05,9.78,494.92,3.29,1.38,170.8,5.21,SUCCESS,True
R056,H016,v3.7,10,68.76,71.97,11.01,461.07,6.41,1.52,173.83,5.68,SUCCESS,True
R056,H017,v3.7,5,74.47,90.55,9.29,434.32,15.49,1.01,225.29,10.33,FAILED,True
R056,H018,v3.7,10,69.59,90.5,5.02,644.83,7.71,1.25,174.52,11.67,FAILED,True
R056,H019,v3.7,50,88.65,72.5,10.87,474.06,25.04,1.66,232.69,6.0,SUCCESS,True
R056,H020,v3.7,5,63.7,63.54,6.69,696.65,5.99,0.7,228.86,11.81,FAILED,True
R056,H021,v3.7,10,71.52,70.68,11.62,460.29,0.03,2.0,242.4,10.2,FAILED,True
R056,H022,v3.7,50,62.55,73.51,5.6,471.85,28.98,0.62,156.6,6.69,SUCCESS,True
R056,H023,v3.7,25,69.76,73.33,11.3,707.76,11.88,1.25,150.98,9.36,FAILED,True
R056,H024,v3.7,5,90.28,65.12,9.9,585.66,26.17,1.81,195.24,11.66,ROLLED_BACK,True
R056,H025,v3.7,10,84.07,68.72,8.6,499.63,5.86,1.16,233.38,8.69,SUCCESS,True
R056,H026,v3.7,5,71.76,71.98,10.67,797.22,19.05,1.91,103.66,11.07,FAILED,True
R056,H027,v3.7,25,61.59,62.78,7.9,650.76,0.56,1.96,104.33,8.6,SUCCESS,True
R056,H028,v3.7,50,66.55,70.84,6.75,544.84,9.73,1.1,101.88,9.74,ROLLED_BACK,True
R056,H029,v3.7,5,66.77,73.46,10.13,677.86,20.75,1.9,168.22,7.63,SUCCESS,True
R056,H030,v3.7,100,78.46,73.45,7.12,707.28,17.78,1.47,141.47,9.5,SUCCESS,True
R056,H031,v3.7,100,72.64,95.58,8.55,664.49,10.0,0.79,180.53,10.7,ROLLED_BACK,True
R056,H032,v3.7,5,68.15,73.6,11.28,669.12,14.03,1.24,102.42,10.54,ROLLED_BACK,True
R056,H033,v3.7,10,94.49,73.14,7.08,480.65,15.84,1.26,106.34,5.89,SUCCESS,True
R056,H034,v3.7,10,63.3,81.73,10.46,481.47,19.32,0.89,126.74,9.29,SUCCESS,True
R056,H035,v3.7,50,78.7,64.44,9.47,581.4,26.03,0.75,150.58,10.04,FAILED,True
R056,H036,v3.7,10,80.58,78.66,11.46,666.0,22.76,0.81,154.19,6.23,SUCCESS,True
R056,H037,v3.7,5,67.61,71.42,6.91,2635.4,28.83,1.63,232.82,7.45,SUCCESS,True
R056,H038,v3.7,25,67.41,57.32,6.93,660.58,21.12,0.62,109.81,6.37,FAILED,True
R056,H039,v3.7,100,92.64,92.14,5.36,699.32,21.64,0.79,236.4,8.35,FAILED,True
R056,H040,v3.7,5,71.56,65.65,7.34,746.18,29.89,0.74,230.04,8.34,FAILED,True
R056,H041,v3.7,5,65.35,80.31,5.91,645.84,14.38,0.7,169.54,6.61,SUCCESS,True
R056,H042,v3.7,25,82.65,83.79,9.06,651.26,25.69,0.91,141.79,5.66,FAILED,True
R056,H043,v3.7,5,60.45,90.08,6.42,759.3,10.21,1.53,244.45,10.22,SUCCESS,True
R056,H044,v3.7,25,80.29,81.23,8.62,604.64,24.85,1.46,134.19,8.98,FAILED,True
R056,H045,v3.7,25,100.0,65.31,11.41,406.33,7.03,1.78,134.85,6.49,SUCCESS,True
R056,H046,v3.7,50,79.15,84.52,6.53,544.67,22.17,1.46,136.23,10.53,FAILED,True
R056,H047,v3.7,10,64.91,68.1,5.92,496.78,18.51,1.66,197.13,6.1,FAILED,True
R056,H048,v3.7,50,65.92,76.57,5.84,661.74,22.75,1.87,134.56,8.41,SUCCESS,True
R056,H049,v3.7,5,93.86,75.1,9.45,736.57,29.17,0.78,141.55,8.41,FAILED,True
R056,H050,v3.7,100,79.39,90.51,6.11,527.69,0.55,1.53,193.22,8.91,SUCCESS,True
R057,H001,v3.8,50,81.71,85.84,7.34,550.48,25.06,1.43,126.49,6.09,SUCCESS,True
R057,H002,v3.8,5,75.7,73.27,9.44,484.32,4.37,0.6,124.24,6.05,ROLLED_BACK,True
R057,H003,v3.8,10,90.43,92.79,8.53,502.97,16.49,1.15,113.41,6.58,SUCCESS,True
R057,H004,v3.8,100,77.33,65.82,10.94,781.78,20.33,1.87,101.62,11.02,SUCCESS,True
R057,H005,v3.8,25,69.77,77.2,11.35,608.77,27.05,0.55,210.89,11.33,SUCCESS,True
R057,H006,v3.8,50,82.86,64.86,11.92,666.15,17.65,1.26,239.32,5.48,SUCCESS,True
R057,H007,v3.8,5,68.15,62.28,9.25,794.37,1.67,1.68,156.05,7.48,SUCCESS,True
R057,H008,v3.8,50,82.01,63.16,8.61,617.76,19.06,0.69,120.25,6.37,SUCCESS,True
R057,H009,v3.8,5,72.67,58.19,5.13,431.55,5.83,0.99,224.74,9.26,FAILED,True
R057,H010,v3.8,5,70.12,77.89,8.52,768.95,25.12,1.18,242.06,8.08,SUCCESS,True
R057,H011,v3.8,5,90.37,83.05,9.35,554.62,27.77,0.79,234.04,6.52,SUCCESS,True
R057,H012,v3.8,10,71.55,73.1,11.83,570.36,14.97,1.78,229.35,5.02,FAILED,True
R057,H013,v3.8,100,63.49,82.41,6.31,720.13,27.5,1.91,104.82,7.92,SUCCESS,True
R057,H014,v3.8,5,83.56,74.78,9.6,516.12,12.6,1.22,159.34,6.21,SUCCESS,True
R057,H015,v3.8,50,60.13,80.22,10.78,646.17,14.93,0.65,184.07,9.52,ROLLED_BACK,True
R057,H016,v3.8,5,81.24,74.16,5.64,637.59,28.49,0.61,124.8,11.43,FAILED,True
R057,H017,v3.8,5,54.6,76.84,9.01,676.24,21.58,1.6,246.76,6.46,FAILED,True
R057,H018,v3.8,5,59.82,64.96,7.43,595.95,22.91,1.44,187.93,11.82,ROLLED_BACK,True
R057,H019,v3.8,5,68.16,90.19,5.76,469.22,7.76,1.58,163.24,10.68,SUCCESS,True
R057,H020,v3.8,5,92.67,80.48,6.92,748.26,6.23,0.72,140.86,5.76,ROLLED_BACK,True
R057,H021,v3.8,25,84.13,75.33,7.95,578.71,19.18,0.61,172.56,5.79,SUCCESS,True
R057,H022,v3.8,5,76.6,71.22,9.12,665.12,24.53,0.71,204.92,8.54,SUCCESS,True
R057,H023,v3.8,50,95.02,79.79,10.25,636.6,7.82,1.11,165.28,8.14,ROLLED_BACK,True
R057,H024,v3.8,5,60.48,86.49,5.29,469.55,5.28,0.85,151.84,6.81,SUCCESS,True
R057,H025,v3.8,10,72.57,79.3,7.8,558.51,17.53,1.95,167.01,8.82,SUCCESS,True
R057,H026,v3.8,5,81.31,73.32,9.54,756.1,0.84,1.39,219.71,10.5,SUCCESS,True
R057,H027,v3.8,10,46.15,72.7,9.41,477.54,25.76,1.93,144.21,6.82,FAILED,True
R057,H028,v3.8,10,72.3,66.57,6.11,556.34,17.97,1.59,158.08,7.08,SUCCESS,True
R057,H029,v3.8,100,79.23,76.35,7.6,522.18,7.96,0.64,203.16,6.21,SUCCESS,True
R057,H030,v3.8,5,62.1,,11.34,400.71,27.48,0.91,115.14,9.2,SUCCESS,True
R057,H031,v3.8,100,81.45,76.09,9.75,436.77,11.29,0.65,139.21,10.23,ROLLED_BACK,True
R057,H032,v3.8,25,74.96,73.57,11.5,512.59,18.61,0.89,127.27,5.3,SUCCESS,True
R057,H033,v3.8,10,65.0,83.16,10.6,703.38,27.25,0.74,113.53,6.39,SUCCESS,True
R057,H034,v3.8,5,37.85,86.42,11.31,638.45,12.76,1.91,244.49,6.86,FAILED,True
R057,H035,v3.8,5,80.63,91.76,6.75,661.85,10.01,1.52,110.26,5.95,SUCCESS,True
R057,H036,v3.8,5,74.87,84.39,9.95,585.07,4.95,0.77,191.21,7.16,SUCCESS,True
R057,H037,v3.8,100,72.25,63.81,9.83,575.88,21.52,1.95,124.8,11.25,FAILED,True
R057,H038,v3.8,10,66.19,69.8,8.82,620.76,0.79,1.96,150.16,11.45,SUCCESS,True
R057,H039,v3.8,5,69.33,93.16,8.32,758.22,6.52,1.57,172.75,6.48,FAILED,True
R057,H040,v3.8,10,77.61,73.63,10.61,456.1,2.8,0.84,120.39,5.33,SUCCESS,True
R057,H041,v3.8,5,99.04,71.6,7.58,469.44,22.87,1.09,118.61,8.17,SUCCESS,True
R057,H042,v3.8,10,70.99,60.52,5.56,686.36,13.03,0.82,104.04,8.86,SUCCESS,True
R057,H043,v3.8,50,51.64,72.45,6.83,559.79,5.31,1.31,215.58,5.02,SUCCESS,True
R057,H044,v3.8,10,95.38,74.67,7.47,477.49,1.7,1.88,191.13,10.93,FAILED,True
R057,H045,v3.8,10,73.71,80.09,9.77,657.46,22.3,2.0,158.19,5.61,SUCCESS,True
R057,H046,v3.8,100,91.22,75.21,11.95,653.44,6.56,1.34,177.91,7.65,SUCCESS,True
R057,H047,v3.8,25,77.55,98.24,8.37,652.95,19.22,1.93,152.5,7.17,FAILED,True
R057,H048,v3.8,10,76.75,58.1,5.71,628.24,1.04,1.18,118.06,7.73,SUCCESS,True
R057,H049,v3.8,5,62.77,55.62,5.64,402.11,10.12,0.94,153.26,10.15,FAILED,True
R057,H050,v3.8,10,100.0,80.9,6.28,449.46,26.8,1.41,133.0,11.82,FAILED,True
R058,H001,v3.9,5,32.13,39.57,2.77,271.95,80.92,1.31,214.72,0.64,SUCCESS,False
R058,H002,v3.9,5,46.42,53.72,2.1,187.43,57.27,0.55,129.63,1.53,SUCCESS,False
R058,H003,v3.9,5,44.53,56.71,1.46,202.88,92.19,0.64,139.11,2.91,IN_PROGRESS,False
R058,H004,v3.9,50,60.2,39.09,2.52,126.73,89.48,1.35,153.66,0.6,SUCCESS,False
R058,H005,v3.9,5,35.21,47.57,2.56,237.94,69.19,0.79,151.15,2.59,SUCCESS,False
R058,H006,v3.9,5,35.45,47.27,0.89,203.09,58.03,1.56,178.6,2.93,SUCCESS,False
R058,H007,v3.9,25,51.75,54.9,2.33,231.47,95.54,1.28,210.59,2.1,IN_PROGRESS,False
R058,H008,v3.9,100,52.13,48.04,2.25,139.11,94.98,1.07,134.9,2.18,SUCCESS,False
R058,H009,v3.9,100,35.45,59.06,2.56,194.09,65.07,0.82,208.21,2.25,SUCCESS,False
R058,H010,v3.9,10,51.59,47.2,2.54,216.18,89.07,0.81,231.16,1.32,SUCCESS,False
R058,H011,v3.9,25,56.4,42.56,1.33,144.98,65.74,1.49,182.22,2.86,SUCCESS,False
R058,H012,v3.9,25,54.52,59.62,1.72,123.74,81.21,1.68,141.05,2.93,SUCCESS,False
R058,H013,v3.9,25,42.54,61.67,2.26,202.09,56.8,1.79,158.95,0.91,SUCCESS,False
R058,H014,v3.9,50,48.93,52.06,0.68,283.85,65.81,1.08,226.55,1.69,SUCCESS,False
R058,H015,v3.9,10,41.06,66.54,2.19,227.38,99.33,1.15,244.2,1.33,SUCCESS,False
R058,H016,v3.9,5,56.41,59.79,1.14,100.83,84.36,0.95,129.85,1.56,SUCCESS,False
R058,H017,v3.9,10,54.0,46.4,1.05,184.68,91.53,0.52,111.08,2.05,SUCCESS,False
R058,H018,v3.9,5,66.55,63.33,1.25,115.71,70.11,1.05,238.2,1.41,SUCCESS,False
R058,H019,v3.9,25,42.93,63.16,0.76,158.3,84.49,1.92,205.57,1.51,IN_PROGRESS,False
R058,H020,v3.9,50,73.56,43.45,2.41,169.98,54.72,1.12,126.32,0.87,SUCCESS,False
R058,H021,v3.9,100,51.35,53.2,1.22,281.86,94.43,0.95,128.74,0.72,SUCCESS,False
R058,H022,v3.9,10,42.31,56.59,2.98,256.88,63.38,1.15,198.04,2.26,SUCCESS,False
R058,H023,v3.9,50,53.13,56.09,0.55,152.15,58.67,0.8,156.11,2.41,SUCCESS,False
R058,H024,v3.9,50,47.53,47.31,0.64,166.27,58.41,1.94,140.12,2.11,SUCCESS,False
R058,H025,v3.9,10,52.25,65.12,0.74,290.9,92.07,1.13,162.9,2.65,SUCCESS,False
R058,H026,v3.9,100,40.25,60.15,1.48,160.48,65.45,1.91,138.17,1.47,SUCCESS,False
R058,H027,v3.9,50,45.39,53.71,1.52,147.48,89.17,1.35,217.07,1.93,SUCCESS,False
R058,H028,v3.9,5,51.68,61.0,1.38,108.38,93.36,1.52,104.58,1.53,IN_PROGRESS,False
R058,H029,v3.9,5,52.59,46.94,2.63,229.64,98.85,1.07,182.15,1.37,IN_PROGRESS,False
R058,H030,v3.9,50,55.93,55.57,2.7,121.37,93.69,0.89,122.54,0.64,SUCCESS,False
R058,H031,v3.9,5,52.07,64.45,1.31,195.93,84.57,1.92,224.08,2.86,SUCCESS,False
R058,H032,v3.9,50,42.68,57.54,2.99,132.21,62.46,1.68,208.44,1.99,SUCCESS,False
R058,H033,v3.9,10,42.32,63.03,2.23,115.16,73.71,0.62,193.56,1.4,SUCCESS,False
R058,H034,v3.9,25,62.01,45.3,2.59,130.76,83.44,1.44,177.66,1.35,SUCCESS,False
R058,H035,v3.9,10,51.99,58.01,,229.77,75.76,1.47,120.26,2.22,SUCCESS,False
R058,H036,v3.9,50,25.39,51.93,1.12,296.71,51.19,1.74,158.35,1.13,SUCCESS,False
