release_id,hospital_id,version,rollout_stage,cpu_usage,memory_usage,error_rate,latency_ms,error_budget_remaining,stable_error_rate,stable_latency_ms,canary_error_rate,deployment_status,harmful,missing_metric,noisy_metric,error_budget_status,canary_error_difference,canary_latency_difference,canary_error_ratio,canary_risk,fallback_action,risk_score,risk_decision
R061,H025,v3.12,5,56.35,62.84,2.51,152.55,99.78,0.56,162.35,2.7,SUCCESS,False,False,False,HEALTHY,2.14,-9.799999999999983,4.821428571428571,CRITICAL,PROCESS,40,BLOCK
R061,H026,v3.12,5,64.19,62.85,1.1,129.18,70.67,1.05,249.63,2.71,SUCCESS,False,False,False,HEALTHY,1.66,-120.44999999999999,2.5809523809523807,WARNING,PROCESS,20,SAFE
R061,H027,v3.12,25,59.86,50.19,1.55,150.45,74.8,1.63,174.62,0.55,SUCCESS,False,False,False,HEALTHY,-1.0799999999999998,-24.170000000000016,0.33742331288343563,SAFE,PROCESS,0,SAFE
R061,H028,v3.12,10,55.96,52.73,2.27,107.43,74.73,1.56,229.09,2.48,IN_PROGRESS,False,False,False,HEALTHY,0.9199999999999999,-121.66,1.5897435897435896,SAFE,PROCESS,5,SAFE
R061,H029,v3.12,100,58.16,63.62,2.6,203.96,76.75,0.91,170.79,1.3,SUCCESS,False,False,False,HEALTHY,0.39,33.170000000000016,1.4285714285714286,SAFE,PROCESS,0,SAFE
R061,H030,v3.12,5,40.82,68.63,1.74,168.68,67.92,0.55,109.69,1.13,SUCCESS,False,False,False,HEALTHY,0.5799999999999998,58.99000000000001,2.0545454545454542,SAFE,PROCESS,0,SAFE
R061,H031,v3.12,10,53.06,50.22,1.92,261.9,89.58,1.22,145.29,1.09,SUCCESS,False,False,False,HEALTHY,-0.1299999999999999,116.60999999999999,0.8934426229508198,WARNING,PROCESS,20,SAFE
R061,H032,v3.12,5,35.33,60.01,1.41,277.94,80.01,1.52,136.59,1.75,SUCCESS,False,False,False,HEALTHY,0.22999999999999998,141.35,1.1513157894736843,WARNING,PROCESS,20,SAFE
R061,H033,v3.12,50,51.47,62.89,0.67,195.33,72.11,0.86,193.25,1.03,SUCCESS,False,False,False,HEALTHY,0.17000000000000004,2.0800000000000125,1.1976744186046513,SAFE,PROCESS,0,SAFE
R061,H034,v3.12,10,63.45,60.7,2.16,228.1,67.82,1.27,240.35,2.78,SUCCESS,False,False,False,HEALTHY,1.5099999999999998,-12.25,2.1889763779527556,WARNING,PROCESS,20,SAFE
R061,H035,v3.12,50,53.56,54.97,1.01,761.6,96.13,1.04,121.35,1.18,SUCCESS,False,False,False,HEALTHY,0.1399999999999999,640.25,1.1346153846153846,CRITICAL,PROCESS,70,BLOCK
R061,H036,v3.12,25,28.38,69.71,2.8,102.12,73.99,1.95,127.82,2.97,SUCCESS,False,False,False,HEALTHY,1.0200000000000002,-25.69999999999999,1.5230769230769232,WARNING,PROCESS,20,SAFE
R061,H037,v3.12,25,43.52,53.34,2.52,157.94,80.43,1.49,197.34,2.62,SUCCESS,False,False,False,HEALTHY,1.1300000000000001,-39.400000000000006,1.7583892617449666,WARNING,PROCESS,20,SAFE
R061,H038,v3.12,25,48.76,59.93,2.65,144.1,78.67,1.73,123.96,0.57,SUCCESS,False,False,False,HEALTHY,-1.1600000000000001,20.14,0.32947976878612717,SAFE,PROCESS,0,SAFE
R061,H039,v3.12,5,51.9,76.65,1.38,117.76,59.21,0.57,132.53,1.08,SUCCESS,False,False,False,HEALTHY,0.5100000000000001,-14.769999999999996,1.8947368421052635,SAFE,PROCESS,0,SAFE
R061,H040,v3.12,100,57.93,53.7,2.03,158.88,99.61,1.83,174.67,1.91,SUCCESS,False,False,False,HEALTHY,0.07999999999999985,-15.789999999999992,1.0437158469945353,SAFE,PROCESS,0,SAFE
R061,H041,v3.12,100,37.75,63.54,2.19,282.71,70.72,0.85,234.34,1.75,IN_PROGRESS,False,False,False,HEALTHY,0.9,48.369999999999976,2.058823529411765,SAFE,PROCESS,5,SAFE
R061,H042,v3.12,100,57.54,60.72,2.31,107.82,96.81,0.62,150.59,0.83,SUCCESS,False,False,False,HEALTHY,0.20999999999999996,-42.77000000000001,1.3387096774193548,SAFE,PROCESS,0,SAFE
R061,H043,v3.12,25,50.75,50.02,1.15,266.48,85.73,1.03,124.86,1.37,SUCCESS,False,False,False,HEALTHY,0.3400000000000001,141.62,1.3300970873786409,WARNING,PROCESS,20,SAFE
R061,H044,v3.12,10,48.24,44.72,1.75,195.68,78.23,1.77,154.51,2.52,SUCCESS,False,False,False,HEALTHY,0.75,41.170000000000016,1.423728813559322,SAFE,PROCESS,0,SAFE
R061,H045,v3.12,5,60.54,35.28,0.55,203.12,88.68,1.8,108.43,1.48,SUCCESS,False,False,False,HEALTHY,-0.32000000000000006,94.69,0.8222222222222222,SAFE,PROCESS,0,SAFE
R061,H046,v3.12,5,56.75,53.13,2.94,279.63,93.45,1.77,151.25,3.0,SUCCESS,False,False,False,HEALTHY,1.23,128.38,1.694915254237288,WARNING,PROCESS,20,SAFE
R061,H047,v3.12,50,34.68,58.5,1.23,296.13,71.03,0.86,173.37,2.04,SUCCESS,False,False,False,HEALTHY,1.1800000000000002,122.75999999999999,2.372093023255814,WARNING,PROCESS,20,SAFE
R061,H048,v3.12,25,42.47,55.93,2.86,158.74,58.48,1.27,153.87,0.68,SUCCESS,False,False,False,HEALTHY,-0.59,4.8700000000000045,0.5354330708661418,SAFE,PROCESS,0,SAFE
R061,H049,v3.12,25,48.05,58.28,2.49,131.56,72.81,0.91,165.39,0.95,SUCCESS,False,False,False,HEALTHY,0.039999999999999925,-33.829999999999984,1.0439560439560438,SAFE,PROCESS,0,SAFE
R061,H050,v3.12,25,100.0,68.79,2.31,265.38,74.22,1.41,109.9,1.31,SUCCESS,False,False,True,HEALTHY,-0.09999999999999987,155.48,0.9290780141843973,WARNING,HOLD,40,HOLD
R062,H001,v3.13,10,89.44,94.56,22.36,666.74,26.34,0.87,185.91,7.69,SUCCESS,True,False,True,LOW,6.82,480.83000000000004,8.839080459770116,CRITICAL,HOLD,160,HOLD
R062,H002,v3.13,50,,78.44,10.75,624.59,19.3,0.59,225.77,6.85,SUCCESS,True,True,False,LOW,6.26,398.82000000000005,11.610169491525424,CRITICAL,HOLD,130,HOLD
R062,H003,v3.13,25,86.08,84.37,6.94,795.9,2.68,0.89,187.26,6.7,ROLLED_BACK,True,False,False,CRITICAL,5.8100000000000005,608.64,7.52808988764045,CRITICAL,PROCESS,180,BLOCK
R062,H004,v3.13,10,67.74,75.03,6.45,733.2,6.93,1.77,159.5,8.35,SUCCESS,True,False,False,CRITICAL,6.58,573.7,4.7175141242937855,CRITICAL,PROCESS,150,BLOCK
R062,H005,v3.13,5,77.25,81.52,8.53,476.33,27.87,0.84,153.24,8.9,FAILED,True,False,False,LOW,8.06,323.09,10.595238095238097,CRITICAL,PROCESS,135,BLOCK
R062,H006,v3.13,10,72.92,84.5,10.27,788.5,20.75,0.98,175.51,9.43,ROLLED_BACK,True,False,False,LOW,8.45,612.99,9.622448979591837,CRITICAL,PROCESS,150,BLOCK
R062,H007,v3.13,100,88.79,68.53,11.33,580.71,10.6,0.6,132.19,7.0,FAILED,True,False,False,LOW,6.4,448.52000000000004,11.666666666666668,CRITICAL,PROCESS,150,BLOCK
R062,H008,v3.13,25,78.47,68.82,5.15,556.12,3.5,1.56,190.58,7.92,SUCCESS,True,False,False,CRITICAL,6.359999999999999,365.53999999999996,5.076923076923077,CRITICAL,PROCESS,150,BLOCK
R062,H009,v3.13,5,95.19,77.0,7.88,645.26,26.89,0.6,138.46,9.18,SUCCESS,True,False,True,LOW,8.58,506.79999999999995,15.3,CRITICAL,HOLD,150,HOLD
R062,H010,v3.13,10,76.78,80.9,8.08,702.15,29.87,1.18,246.02,8.59,FAILED,True,False,False,LOW,7.41,456.13,7.279661016949153,CRITICAL,PROCESS,150,BLOCK
R062,H011,v3.13,25,74.88,79.3,5.98,660.9,29.21,1.76,222.01,5.5,FAILED,True,False,False,LOW,3.74,438.89,3.125,CRITICAL,PROCESS,140,BLOCK
R062,H012,v3.13,5,74.67,95.23,10.27,516.43,19.52,1.28,118.18,10.8,ROLLED_BACK,True,False,True,LOW,9.520000000000001,398.24999999999994,8.4375,CRITICAL,HOLD,160,HOLD
R062,H013,v3.13,50,73.71,82.71,7.09,423.8,19.65,1.01,164.69,8.1,SUCCESS,True,False,False,LOW,7.09,259.11,8.01980198019802,CRITICAL,PROCESS,125,BLOCK
R062,H014,v3.13,50,76.13,76.69,7.84,492.18,19.27,0.74,213.56,5.69,SUCCESS,True,False,False,LOW,4.95,278.62,7.6891891891891895,CRITICAL,PROCESS,115,BLOCK
R062,H015,v3.13,5,100.0,55.31,10.23,484.21,23.43,1.06,240.59,11.85,SUCCESS,True,False,True,LOW,10.79,243.61999999999998,11.179245283018867,CRITICAL,HOLD,135,HOLD
R062,H016,v3.13,25,36.52,73.18,11.69,601.85,29.52,0.56,121.3,8.62,SUCCESS,True,False,False,LOW,8.059999999999999,480.55,15.39285714285714,CRITICAL,PROCESS,130,BLOCK
R062,H017,v3.13,10,69.82,74.87,6.55,572.32,16.86,1.01,243.31,9.73,FAILED,True,False,False,LOW,8.72,329.01000000000005,9.633663366336634,CRITICAL,PROCESS,140,BLOCK
R062,H018,v3.13,25,72.89,67.78,9.63,778.27,26.88,0.92,243.69,8.51,SUCCESS,True,False,False,LOW,7.59,534.5799999999999,9.25,CRITICAL,PROCESS,130,BLOCK
R062,H019,v3.13,50,73.79,67.9,5.57,519.82,10.03,1.17,171.29,5.89,SUCCESS,True,False,False,LOW,4.72,348.5300000000001,5.034188034188034,CRITICAL,PROCESS,130,BLOCK
R062,H020,v3.13,10,56.57,77.2,10.15,518.9,11.61,1.25,225.5,10.29,SUCCESS,True,False,False,LOW,9.04,293.4,8.232,CRITICAL,PROCESS,130,BLOCK
R062,H021,v3.13,5,75.15,75.85,9.59,699.83,14.33,1.91,184.3,10.75,FAILED,True,False,False,LOW,8.84,515.53,5.628272251308901,CRITICAL,PROCESS,140,BLOCK
R062,H022,v3.13,50,84.37,88.43,7.22,654.05,6.51,0.79,125.07,10.39,FAILED,True,False,False,CRITICAL,9.600000000000001,528.98,13.151898734177216,CRITICAL,PROCESS,180,BLOCK
R062,H023,v3.13,25,72.49,89.17,5.83,664.16,27.58,0.62,224.57,9.01,SUCCESS,True,False,False,LOW,8.39,439.59,14.532258064516128,CRITICAL,PROCESS,140,BLOCK
R062,H024,v3.13,10,83.35,64.13,8.18,622.06,15.95,0.73,246.96,11.53,SUCCESS,True,False,False,LOW,10.799999999999999,375.0999999999999,15.794520547945204,CRITICAL,PROCESS,140,BLOCK
R062,H025,v3.13,100,98.05,75.56,11.75,510.43,13.14,0.88,208.29,10.18,FAILED,True,False,True,LOW,9.299999999999999,302.14,11.568181818181818,CRITICAL,HOLD,160,HOLD
R062,H026,v3.13,10,73.71,72.15,8.82,429.65,24.4,1.23,206.32,9.92,SUCCESS,True,False,False,LOW,8.69,223.32999999999998,8.065040650406504,CRITICAL,PROCESS,115,BLOCK
R062,H027,v3.13,10,58.98,73.48,10.03,643.16,29.88,0.75,243.23,10.71,SUCCESS,True,False,False,LOW,9.96,399.92999999999995,14.280000000000001,CRITICAL,PROCESS,130,BLOCK
R062,H028,v3.13,10,91.47,65.0,11.92,436.67,28.22,1.57,166.17,7.95,SUCCESS,True,False,False,LOW,6.38,270.5,5.063694267515923,CRITICAL,PROCESS,135,BLOCK
R062,H029,v3.13,10,46.88,78.11,8.44,1913.48,29.89,0.81,126.45,7.45,SUCCESS,True,False,False,LOW,6.640000000000001,1787.03,9.19753086419753,CRITICAL,PROCESS,130,BLOCK
R062,H030,v3.13,5,75.38,79.31,8.13,633.46,24.54,1.07,179.63,11.8,SUCCESS,True,False,False,LOW,10.73,453.83000000000004,11.02803738317757,CRITICAL,PROCESS,130,BLOCK
R062,H031,v3.13,25,90.86,82.88,5.86,502.93,25.24,1.49,166.13,6.36,FAILED,True,False,False,LOW,4.87,336.8,4.268456375838927,CRITICAL,PROCESS,170,BLOCK
R062,H032,v3.13,25,97.52,75.83,6.45,530.85,23.83,1.87,111.52,7.93,SUCCESS,True,False,True,LOW,6.06,419.33000000000004,4.240641711229946,CRITICAL,HOLD,150,HOLD
R062,H033,v3.13,5,61.36,77.18,8.04,761.52,10.85,1.88,147.67,11.97,SUCCESS,True,False,False,LOW,10.09,613.85,6.367021276595746,CRITICAL,PROCESS,130,BLOCK
R062,H034,v3.13,25,62.54,83.41,10.49,738.98,27.83,1.24,215.27,9.19,FAILED,True,False,False,LOW,7.949999999999999,523.71,7.411290322580645,CRITICAL,PROCESS,150,BLOCK
R062,H035,v3.13,25,100.0,57.13,8.88,660.76,7.7,1.28,153.44,8.54,ROLLED_BACK,True,False,True,CRITICAL,7.259999999999999,507.32,6.671874999999999,CRITICAL,HOLD,180,HOLD
R062,H036,v3.13,5,89.32,70.54,5.02,637.97,16.02,1.46,207.13,9.29,FAILED,True,False,False,LOW,7.829999999999999,430.84000000000003,6.363013698630136,CRITICAL,PROCESS,150,BLOCK
R062,H037,v3.13,10,100.0,70.05,10.87,593.37,14.64,1.18,149.97,7.26,FAILED,True,False,True,LOW,6.08,443.4,6.152542372881356,CRITICAL,HOLD,160,HOLD
R062,H038,v3.13,25,70.43,65.71,5.34,633.39,11.32,0.94,131.36,6.23,SUCCESS,True,False,False,LOW,5.290000000000001,502.03,6.627659574468086,CRITICAL,PROCESS,130,BLOCK
R062,H039,v3.13,25,77.71,58.1,5.8,774.05,29.15,1.31,200.36,10.98,SUCCESS,True,False,False,LOW,9.67,573.6899999999999,8.381679389312977,CRITICAL,PROCESS,130,BLOCK
R062,H040,v3.13,100,78.71,78.95,5.28,408.74,29.92,1.29,218.18,8.74,ROLLED_BACK,True,False,False,LOW,7.45,190.56,6.775193798449612,CRITICAL,PROCESS,125,BLOCK
R062,H041,v3.13,10,80.34,68.65,8.21,430.71,17.56,1.6,151.17,10.53,SUCCESS,True,False,False,LOW,8.93,279.53999999999996,6.581249999999999,CRITICAL,PROCESS,125,BLOCK
R062,H042,v3.13,25,88.49,90.75,8.72,468.79,20.79,1.8,192.03,7.35,SUCCESS,True,False,False,LOW,5.55,276.76,4.083333333333333,CRITICAL,PROCESS,145,BLOCK
R062,H043,v3.13,5,56.9,63.34,6.21,533.7,13.12,1.52,173.38,7.74,FAILED,True,False,False,LOW,6.220000000000001,360.32000000000005,5.092105263157895,CRITICAL,PROCESS,140,BLOCK
R062,H044,v3.13,25,81.26,75.84,10.23,596.72,8.37,0.78,141.58,6.69,FAILED,True,False,False,CRITICAL,5.91,455.14,8.576923076923077,CRITICAL,PROCESS,170,BLOCK
R062,H045,v3.13,5,53.48,77.98,6.98,434.89,24.9,1.9,226.71,11.67,SUCCESS,True,False,False,LOW,9.77,208.17999999999998,6.142105263157895,CRITICAL,PROCESS,115,BLOCK
R062,H046,v3.13,10,73.74,86.9,8.5,516.4,17.03,1.81,189.7,7.71,ROLLED_BACK,True,False,False,LOW,5.9,326.7,4.259668508287293,CRITICAL,PROCESS,150,BLOCK
R062,H047,v3.13,5,87.06,68.82,11.62,699.22,11.74,1.78,154.65,6.22,FAILED,True,False,False,LOW,4.4399999999999995,544.57,3.49438202247191,CRITICAL,PROCESS,150,BLOCK
R062,H048,v3.13,10,64.71,60.71,11.83,401.36,27.91,1.73,106.99,7.16,SUCCESS,True,False,False,LOW,5.43,294.37,4.138728323699422,CRITICAL,PROCESS,115,BLOCK
R062,H049,v3.13,25,,88.22,10.65,453.28,27.9,1.21,242.04,5.92,SUCCESS,True,True,False,LOW,4.71,211.23999999999998,4.892561983471074,CRITICAL,HOLD,125,HOLD
R062,H050,v3.13,50,67.62,100.0,5.38,653.0,12.07,0.96,102.2,11.59,ROLLED_BACK,True,False,True,LOW,10.629999999999999,550.8,12.072916666666668,CRITICAL,HOLD,160,HOLD
R063,H001,v3.14,10,46.53,50.98,0.65,164.02,70.81,1.88,128.41,1.21,SUCCESS,False,False,False,HEALTHY,-0.6699999999999999,35.610000000000014,0.6436170212765958,SAFE,PROCESS,0,SAFE
R063,H002,v3.14,5,49.47,53.47,0.86,276.56,53.03,0.68,206.32,2.56,SUCCESS,False,False,False,HEALTHY,1.88,70.24000000000001,3.764705882352941,WARNING,PROCESS,20,SAFE
R063,H003,v3.14,10,56.78,56.95,1.62,280.3,80.48,1.72,108.68,2.77,SUCCESS,False,False,False,HEALTHY,1.05,171.62,1.6104651162790697,WARNING,PROCESS,20,SAFE
R063,H004,v3.14,25,48.88,59.51,2.24,203.63,67.49,0.81,223.01,0.78,SUCCESS,False,False,False,HEALTHY,-0.030000000000000027,-19.379999999999995,0.9629629629629629,SAFE,PROCESS,0,SAFE
R063,H005,v3.14,5,44.37,57.96,1.01,281.53,81.04,0.59,139.12,1.87,SUCCESS,False,False,False,HEALTHY,1.2800000000000002,142.40999999999997,3.1694915254237293,WARNING,PROCESS,20,SAFE
R063,H006,v3.14,25,41.91,68.12,0.59,267.93,97.32,1.21,160.45,1.3,SUCCESS,False,False,False,HEALTHY,0.09000000000000008,107.48000000000002,1.0743801652892562,WARNING,PROCESS,20,SAFE
R063,H007,v3.14,50,51.98,58.59,2.64,222.09,75.9,1.98,201.69,2.82,SUCCESS,False,False,False,HEALTHY,0.8399999999999999,20.400000000000006,1.424242424242424,SAFE,PROCESS,0,SAFE
R063,H008,v3.14,5,49.52,63.63,2.9,137.12,80.07,0.67,245.79,0.78,SUCCESS,False,False,False,HEALTHY,0.10999999999999999,-108.66999999999999,1.164179104477612,SAFE,PROCESS,0,SAFE
R063,H009,v3.14,5,37.73,60.3,2.89,106.58,51.84,1.67,153.92,1.06,IN_PROGRESS,False,False,False,HEALTHY,-0.6099999999999999,-47.33999999999999,0.6347305389221557,SAFE,PROCESS,5,SAFE
R063,H010,v3.14,25,31.37,46.06,1.21,157.36,62.82,0.54,239.73,2.5,SUCCESS,False,False,False,HEALTHY,1.96,-82.36999999999998,4.62962962962963,WARNING,PROCESS,20,SAFE
R063,H011,v3.14,5,48.15,67.62,0.84,,64.4,1.9,147.03,1.08,SUCCESS,False,True,False,HEALTHY,-0.8199999999999998,,0.568421052631579,UNKNOWN,HOLD,20,HOLD
R063,H012,v3.14,10,61.75,52.33,1.13,110.55,98.83,1.58,103.05,1.74,SUCCESS,False,False,False,HEALTHY,0.15999999999999992,7.5,1.10126582278481,SAFE,PROCESS,0,SAFE
R063,H013,v3.14,5,56.39,47.98,1.76,280.99,74.25,1.12,224.58,2.93,SUCCESS,False,False,False,HEALTHY,1.81,56.41,2.6160714285714284,WARNING,PROCESS,20,SAFE
R063,H014,v3.14,5,38.38,57.79,0.58,158.3,96.67,1.95,164.89,2.82,SUCCESS,False,False,False,HEALTHY,0.8699999999999999,-6.589999999999975,1.4461538461538461,SAFE,PROCESS,0,SAFE
R063,H015,v3.14,25,46.83,53.81,0.85,158.13,98.28,1.0,177.4,2.94,SUCCESS,False,False,False,HEALTHY,1.94,-19.27000000000001,2.94,WARNING,PROCESS,20,SAFE
R063,H016,v3.14,10,42.17,55.51,2.5,238.26,82.36,1.08,106.73,1.38,SUCCESS,False,False,False,HEALTHY,0.2999999999999998,131.52999999999997,1.2777777777777777,WARNING,PROCESS,20,SAFE
R063,H017,v3.14,50,43.56,47.83,1.09,,86.06,0.82,184.42,1.82,SUCCESS,False,True,False,HEALTHY,1.0,,2.2195121951219514,UNKNOWN,HOLD,20,HOLD
R063,H018,v3.14,10,52.44,42.35,2.98,296.81,56.59,1.43,229.66,1.29,IN_PROGRESS,False,False,False,HEALTHY,-0.1399999999999999,67.15,0.9020979020979022,SAFE,PROCESS,5,SAFE
R063,H019,v3.14,5,49.04,60.26,2.04,156.22,87.73,1.63,124.13,1.69,SUCCESS,False,False,False,HEALTHY,0.06000000000000005,32.09,1.0368098159509203,SAFE,PROCESS,0,SAFE
R063,H020,v3.14,5,34.69,46.77,0.66,189.23,97.55,1.41,191.89,1.34,SUCCESS,False,False,False,HEALTHY,-0.06999999999999984,-2.6599999999999966,0.9503546099290782,SAFE,PROCESS,0,SAFE
R063,H021,v3.14,50,48.63,55.75,2.62,166.83,87.02,1.22,111.36,2.1,SUCCESS,False,False,False,HEALTHY,0.8800000000000001,55.47000000000001,1.7213114754098362,SAFE,PROCESS,0,SAFE
R063,H022,v3.14,50,42.57,67.51,1.7,220.86,53.36,1.58,234.42,2.96,SUCCESS,False,False,False,HEALTHY,1.38,-13.559999999999974,1.8734177215189873,WARNING,PROCESS,20,SAFE
R063,H023,v3.14,10,44.21,47.36,0.88,235.71,61.34,1.66,129.29,1.0,SUCCESS,False,False,False,HEALTHY,-0.6599999999999999,106.42000000000002,0.6024096385542169,WARNING,PROCESS,20,SAFE
R063,H024,v3.14,50,41.75,67.3,2.44,103.24,66.87,1.3,144.66,1.82,SUCCESS,False,False,False,HEALTHY,0.52,-41.42,1.4,SAFE,PROCESS,0,SAFE
R063,H025,v3.14,5,51.58,61.29,2.13,292.1,57.0,1.92,154.28,2.56,SUCCESS,False,False,False,HEALTHY,0.6400000000000001,137.82000000000002,1.3333333333333335,WARNING,PROCESS,20,SAFE
R063,H026,v3.14,25,70.76,59.62,1.78,237.79,76.48,1.49,146.93,1.71,IN_PROGRESS,False,False,False,HEALTHY,0.21999999999999997,90.85999999999999,1.1476510067114094,SAFE,PROCESS,5,SAFE
R063,H027,v3.14,10,54.3,56.59,2.99,100.04,55.04,1.0,239.0,2.96,SUCCESS,False,False,False,HEALTHY,1.96,-138.95999999999998,2.96,WARNING,PROCESS,20,SAFE
R063,H028,v3.14,100,49.35,48.71,1.19,115.32,98.87,1.32,157.92,2.18,SUCCESS,False,False,False,HEALTHY,0.8600000000000001,-42.599999999999994,1.6515151515151516,SAFE,PROCESS,0,SAFE
R063,H029,v3.14,5,41.47,57.37,0.65,286.12,63.91,0.93,151.63,2.5,SUCCESS,False,False,False,HEALTHY,1.5699999999999998,134.49,2.6881720430107525,WARNING,PROCESS,20,SAFE
R063,H030,v3.14,50,56.26,62.59,2.81,,95.49,1.04,199.12,2.51,SUCCESS,False,True,False,HEALTHY,1.4699999999999998,,2.4134615384615383,UNKNOWN,HOLD,20,HOLD
R063,H031,v3.14,10,35.63,62.12,1.04,243.34,79.86,0.84,183.59,2.27,SUCCESS,False,False,False,HEALTHY,1.4300000000000002,59.75,2.7023809523809526,WARNING,PROCESS,20,SAFE
R063,H032,v3.14,100,41.24,52.13,1.41,221.65,93.51,1.22,103.05,0.56,SUCCESS,False,False,False,HEALTHY,-0.6599999999999999,118.60000000000001,0.459016393442623,WARNING,PROCESS,20,SAFE
R063,H033,v3.14,10,49.39,53.37,0.81,104.47,63.71,0.87,100.65,2.65,SUCCESS,False,False,False,HEALTHY,1.7799999999999998,3.819999999999993,3.045977011494253,WARNING,PROCESS,20,SAFE
R063,H034,v3.14,25,47.89,55.3,1.59,157.77,50.19,0.69,103.86,1.3,IN_PROGRESS,False,False,False,HEALTHY,0.6100000000000001,53.91000000000001,1.884057971014493,SAFE,PROCESS,5,SAFE
R063,H035,v3.14,25,46.96,67.43,1.43,264.63,56.89,1.7,191.19,2.66,SUCCESS,False,False,False,HEALTHY,0.9600000000000002,73.44,1.5647058823529414,SAFE,PROCESS,0,SAFE
R063,H036,v3.14,100,44.38,48.86,0.8,152.8,91.68,1.28,196.82,1.73,SUCCESS,False,False,False,HEALTHY,0.44999999999999996,-44.01999999999998,1.3515625,SAFE,PROCESS,0,SAFE
R063,H037,v3.14,25,56.34,59.6,0.53,255.56,79.29,1.13,247.65,0.99,SUCCESS,False,False,False,HEALTHY,-0.1399999999999999,7.909999999999997,0.8761061946902655,SAFE,PROCESS,0,SAFE
R063,H038,v3.14,10,53.96,56.11,2.44,193.83,52.25,0.56,106.15,0.64,SUCCESS,False,False,False,HEALTHY,0.07999999999999996,87.68,1.1428571428571428,SAFE,PROCESS,0,SAFE
R063,H039,v3.14,50,100.0,53.91,1.88,149.29,87.64,1.56,190.81,1.02,SUCCESS,False,False,True,HEALTHY,-0.54,-41.52000000000001,0.6538461538461539,SAFE,HOLD,20,HOLD
R063,H040,v3.14,5,59.8,74.73,2.62,106.35,87.49,1.1,181.67,1.33,SUCCESS,False,False,False,HEALTHY,0.22999999999999998,-75.32,1.209090909090909,SAFE,PROCESS,0,SAFE
R063,H041,v3.14,25,41.8,63.31,1.56,102.8,97.67,1.56,127.93,2.61,SUCCESS,False,False,False,HEALTHY,1.0499999999999998,-25.13000000000001,1.673076923076923,WARNING,PROCESS,20,SAFE
R063,H042,v3.14,25,42.56,45.16,2.95,256.36,74.35,1.7,117.72,2.71,SUCCESS,False,False,False,HEALTHY,1.01,138.64000000000001,1.5941176470588236,WARNING,PROCESS,20,SAFE
R063,H043,v3.14,50,44.52,52.91,0.65,183.82,89.51,0.74,108.63,1.0,SUCCESS,False,False,False,HEALTHY,0.26,75.19,1.3513513513513513,SAFE,PROCESS,0,SAFE
R063,H044,v3.14,25,49.97,71.84,1.19,158.08,91.38,1.15,108.36,1.63,SUCCESS,False,False,False,HEALTHY,0.48,49.72000000000001,1.4173913043478261,SAFE,PROCESS,0,SAFE
R063,H045,v3.14,50,48.75,46.7,2.41,292.27,84.42,1.9,103.09,1.54,SUCCESS,False,False,False,HEALTHY,-0.3599999999999999,189.17999999999998,0.8105263157894738,WARNING,PROCESS,20,SAFE
R063,H046,v3.14,25,64.0,45.86,0.81,254.08,66.22,1.64,129.05,0.83,SUCCESS,False,False,False,HEALTHY,-0.8099999999999999,125.03,0.5060975609756098,WARNING,PROCESS,20,SAFE
R063,H047,v3.14,100,40.75,66.36,1.07,201.77,69.6,0.54,102.52,1.17,SUCCESS,False,False,False,HEALTHY,0.6299999999999999,99.25000000000001,2.1666666666666665,SAFE,PROCESS,0,SAFE
R063,H048,v3.14,5,43.76,52.15,2.63,235.92,50.85,1.71,208.69,1.23,IN_PROGRESS,False,False,False,HEALTHY,-0.48,27.22999999999999,0.7192982456140351,SAFE,PROCESS,5,SAFE
R063,H049,v3.14,100,59.06,59.51,0.75,279.73,62.96,1.04,169.49,2.83,SUCCESS,False,False,False,HEALTHY,1.79,110.24000000000001,2.7211538461538463,WARNING,PROCESS,20,SAFE
R063,H050,v3.14,10,61.36,66.89,1.43,226.01,70.48,1.43,215.12,0.76,SUCCESS,False,False,False,HEALTHY,-0.6699999999999999,10.889999999999986,0.5314685314685315,SAFE,PROCESS,0,SAFE
R064,H001,v3.15,50,52.14,53.83,2.45,107.31,55.63,1.15,132.81,2.86,SUCCESS,False,False,False,HEALTHY,1.71,-25.5,2.4869565217391307,WARNING,PROCESS,20,SAFE
R064,H002,v3.15,5,69.11,53.48,0.68,266.52,63.12,1.66,146.03,0.6,SUCCESS,False,False,False,HEALTHY,-1.06,120.48999999999998,0.3614457831325301,WARNING,PROCESS,20,SAFE
R064,H003,v3.15,5,59.66,52.39,0.67,211.22,55.01,1.98,162.0,2.91,SUCCESS,False,False,False,HEALTHY,0.9300000000000002,49.22,1.4696969696969697,SAFE,PROCESS,0,SAFE
R064,H004,v3.15,25,67.78,56.05,1.72,137.85,55.92,0.85,146.06,2.27,SUCCESS,False,False,False,HEALTHY,1.42,-8.210000000000008,2.670588235294118,WARNING,PROCESS,20,SAFE
R064,H005,v3.15,10,60.34,64.72,2.39,200.04,90.78,1.5,233.38,1.05,SUCCESS,False,False,False,HEALTHY,-0.44999999999999996,-33.34,0.7000000000000001,SAFE,PROCESS,0,SAFE
R064,H006,v3.15,10,43.3,63.07,0.62,110.37,57.38,0.81,231.74,1.24,SUCCESS,False,False,False,HEALTHY,0.42999999999999994,-121.37,1.5308641975308641,SAFE,PROCESS,0,SAFE
